79   3.3901270625769427E-002  -1.8976270912904414       -1.4697840240559494 
153   5.4783223413892378E-002  -2.1846914308175989       -1.2613524176884729
255   7.9903248347693787E-002  -2.4065401804339550       -1.0974355647310328
560  0.13971655313991663       -2.7481880270062002      -0.85475213711096643
1118  0.21453737496775288       -3.0484418035504044      -0.66849703761309009
3147  0.37225074832184990       -3.4978967429132202      -0.42916442052884618
6367  0.52904341474065919       -3.8039348498638419      -0.27650868711671778
